ts_code,date,close,open,high,low,pre_close,pct_change,volume,amount,vwap,regime,split,trade_date,vol,prev_close,pct_chg
QQQ,2025-01-16,513.08,518.98,519.06,512.95,516.7,-0.7,28229036.0,14563253813.51,515.9,normal,test,,,,
QQQ,2025-01-17,521.74,522.85,524.07,513.11,513.08,1.69,51837942.0,26984230858.89,520.55,normal,test,,,,
QQQ,2025-01-21,524.8,524.48,525.97,520.06,521.74,0.59,23627973.0,12374349161.63,523.72,normal,test,,,,
QQQ,2025-01-22,531.51,529.57,533.82,529.26,524.8,1.28,33592989.0,17845176579.58,531.22,normal,test,,,,
QQQ,2025-01-23,532.64,529.04,532.76,528.45,531.51,0.21,23096590.0,12250378444.81,530.4,normal,test,,,,
QQQ,2025-01-24,529.63,533.02,533.79,528.15,532.64,-0.57,19878250.0,10551405314.94,530.8,normal,test,,,,
QQQ,2025-01-27,514.21,511.0,517.99,510.15,529.63,-2.91,60771696.0,31268002038.82,514.52,normal,test,,,,
QQQ,2025-01-28,521.81,515.22,523.0,511.78,514.21,1.48,33194215.0,17227481576.07,518.99,normal,test,,,,
QQQ,2025-01-29,520.83,522.46,522.59,516.9,521.81,-0.19,26649012.0,13861975532.56,520.17,normal,test,,,,
QQQ,2025-01-30,523.05,523.71,526.09,518.21,520.83,0.43,27431301.0,14329673838.84,522.38,normal,test,,,,
QQQ,2025-01-31,522.29,526.92,531.52,521.19,523.05,-0.15,38845469.0,20447018430.32,526.37,normal,test,,,,
QQQ,2025-02-03,518.11,513.47,520.85,511.05,522.29,-0.8,40580836.0,20981699149.58,517.03,normal,test,,,,
QQQ,2025-02-04,524.47,518.63,525.11,518.23,518.11,1.23,26046754.0,13624080264.13,523.06,normal,test,,,,
QQQ,2025-02-05,526.85,521.82,527.01,520.62,524.47,0.45,21134071.0,11074330766.04,524.0,normal,test,,,,
QQQ,2025-02-06,529.6,527.36,529.81,525.74,526.85,0.52,19434454.0,10256637655.86,527.76,normal,test,,,,
QQQ,2025-02-07,522.92,530.14,532.1,522.19,529.6,-1.26,29605469.0,15560326609.52,525.59,normal,test,,,,
QQQ,2025-02-10,529.25,527.22,530.36,526.75,522.92,1.21,20852786.0,11028934668.53,528.9,normal,test,,,,
QQQ,2025-02-11,527.99,525.96,529.92,525.83,529.25,-0.24,19325500.0,10206921487.36,528.16,normal,test,,,,
QQQ,2025-02-12,528.3,522.3,529.19,521.95,527.99,0.06,25009364.0,13169921328.75,526.6,normal,test,,,,
QQQ,2025-02-13,535.9,529.98,536.22,529.19,528.3,1.44,28714801.0,15302773873.25,532.92,normal,test,,,,
QQQ,2025-02-14,538.15,536.0,538.84,535.67,535.9,0.42,17862571.0,9596867045.05,537.26,normal,test,,,,
QQQ,2025-02-18,539.37,539.73,540.0,536.04,538.15,0.23,20565028.0,11064552453.12,538.03,normal,test,,,,
QQQ,2025-02-19,539.52,538.57,540.81,536.46,539.37,0.03,19666860.0,10599501397.46,538.95,normal,test,,,,
QQQ,2025-02-20,537.23,538.73,539.1,532.46,539.52,-0.42,26550754.0,14226135339.55,535.81,normal,test,,,,
QQQ,2025-02-21,526.08,538.38,538.4,525.71,537.23,-2.08,47093750.0,24988213126.25,530.61,normal,test,,,,
QQQ,2025-02-24,519.87,527.88,529.07,519.53,526.08,-1.18,39268391.0,20549486718.46,523.31,normal,test,,,,
QQQ,2025-02-25,513.32,519.24,519.32,509.44,519.87,-1.26,48940024.0,25163548421.11,514.17,normal,test,,,,
QQQ,2025-02-26,514.56,515.53,519.66,511.37,513.32,0.24,34457618.0,17765905404.98,515.59,normal,test,,,,
QQQ,2025-02-27,500.27,518.13,519.07,500.05,514.56,-2.78,52447965.0,26665411321.9,508.42,normal,test,,,,
QQQ,2025-02-28,508.17,500.13,508.78,496.93,500.27,1.58,47654043.0,23937873381.75,502.33,normal,test,,,,
QQQ,2025-03-03,497.05,511.52,513.04,493.58,508.17,-2.19,44587204.0,22437922753.65,503.24,normal,test,,,,
QQQ,2025-03-04,495.55,494.18,503.74,487.74,497.05,-0.3,67875375.0,33573504211.7,494.63,normal,test,,,,
QQQ,2025-03-05,502.01,496.2,503.63,491.26,495.55,1.3,46323727.0,23060621141.69,497.81,normal,test,,,,
QQQ,2025-03-06,488.2,493.69,498.58,486.2,502.01,-2.75,57574333.0,28301439488.16,491.56,normal,test,,,,
QQQ,2025-03-07,491.79,487.16,493.28,480.53,488.2,0.74,54714727.0,26687535963.42,487.76,normal,test,,,,
QQQ,2025-03-10,472.73,483.45,483.97,468.66,491.79,-3.88,76668000.0,36539789396.88,476.6,normal,test,,,,
QQQ,2025-03-11,471.6,472.35,478.8,467.01,472.73,-0.24,68760750.0,32517808557.87,472.91,normal,test,,,,
QQQ,2025-03-12,476.92,479.16,481.06,471.79,471.6,1.13,46971083.0,22411170039.7,477.13,normal,test,,,,
QQQ,2025-03-13,468.34,476.25,476.28,466.43,476.92,-1.8,46563348.0,21944819791.05,471.29,normal,test,,,,
QQQ,2025-03-14,479.66,473.73,480.56,473.12,468.34,2.42,43563012.0,20783130633.5,477.08,normal,test,,,,
QQQ,2025-03-17,482.77,479.61,485.84,477.8,479.66,0.65,41744356.0,20123062590.83,482.05,normal,test,,,,
QQQ,2025-03-18,474.54,479.41,479.61,472.41,482.77,-1.7,39072266.0,18576411089.03,475.44,normal,test,,,,
QQQ,2025-03-19,480.89,476.81,485.33,474.87,474.54,1.34,40430336.0,19402159225.02,479.89,normal,test,,,,
QQQ,2025-03-20,479.26,476.88,484.55,476.18,480.89,-0.34,36780551.0,17664443325.09,480.27,normal,test,,,,
QQQ,2025-03-21,480.84,474.08,481.61,472.91,479.26,0.33,42234875.0,20170576371.47,477.58,normal,test,,,,
QQQ,2025-03-24,490.66,487.74,491.51,484.4,480.84,2.04,34567188.0,16917904261.43,489.42,normal,test,,,,
QQQ,2025-03-25,493.46,491.39,493.62,490.42,490.66,0.57,26035243.0,12816649471.18,492.28,normal,test,,,,
QQQ,2025-03-26,484.38,492.3,493.16,482.82,493.46,-1.84,35043356.0,17066799119.18,487.02,normal,test,,,,
QQQ,2025-03-27,481.62,482.41,486.58,480.25,484.38,-0.57,33469817.0,16179003958.37,483.39,normal,test,,,,
QQQ,2025-03-28,468.94,479.81,480.52,468.05,481.62,-2.63,46363797.0,21909588282.74,472.56,normal,test,,,,
QQQ,2025-03-31,468.92,461.92,469.86,457.33,468.94,0.0,53000305.0,24598326655.59,464.12,normal,test,,,,
QQQ,2025-04-01,472.7,467.3,473.63,464.42,468.92,0.81,41156227.0,19335850651.73,469.82,normal,test,,,,
QQQ,2025-04-02,476.15,466.12,479.56,465.86,472.7,0.73,49894489.0,23663643408.69,474.27,normal,test,,,,
QQQ,2025-04-03,450.66,456.44,460.07,450.14,476.15,-5.35,70456313.0,32165388868.55,456.53,normal,test,,,,
QQQ,2025-04-04,422.67,438.14,440.37,422.67,450.66,-6.21,117088440.0,50569257269.42,431.89,normal,test,,,,
QQQ,2025-04-07,423.69,408.66,443.14,402.39,422.67,0.24,161557000.0,68062080345.38,421.29,normal,test,,,,
QQQ,2025-04-08,416.06,438.16,443.14,409.79,423.69,-1.8,101248070.0,43402423259.03,428.67,normal,test,,,,
QQQ,2025-04-09,466.0,415.57,467.83,415.43,416.06,12.0,142876880.0,63272587675.98,442.85,normal,test,,,,
QQQ,2025-04-10,446.18,453.56,455.59,432.63,466.0,-4.25,108384070.0,48385205628.21,446.42,normal,test,,,,
QQQ,2025-04-11,454.4,444.65,455.79,441.33,446.18,1.84,52483778.0,23623722613.53,450.11,normal,test,,,,
QQQ,2025-04-14,457.48,464.46,465.05,452.63,454.4,0.68,43941180.0,20156031941.31,458.7,normal,test,,,,
QQQ,2025-04-15,457.99,458.54,462.38,456.15,457.48,0.11,35404211.0,16251872898.39,459.04,normal,test,,,,
QQQ,2025-04-16,444.18,449.03,452.62,437.76,457.99,-3.02,48980551.0,21819245072.01,445.47,normal,test,,,,
QQQ,2025-04-17,444.1,447.17,447.75,441.36,444.18,-0.02,44837047.0,19944188819.45,444.81,normal,test,,,,
QQQ,2025-04-21,433.11,438.23,439.08,427.93,444.1,-2.47,44149313.0,19114572654.86,432.95,normal,test,,,,
QQQ,2025-04-22,444.48,438.82,447.58,437.62,433.11,2.63,52304387.0,23151025308.77,442.62,normal,test,,,,
QQQ,2025-04-23,454.56,458.17,463.38,452.88,444.48,2.27,55801137.0,25525383059.39,457.43,normal,test,,,,
QQQ,2025-04-24,467.35,456.48,467.66,455.83,454.56,2.81,45956137.0,21280025543.2,463.05,normal,test,,,,
QQQ,2025-04-25,472.56,466.97,473.09,465.39,467.35,1.11,38697063.0,18176414875.41,469.71,normal,test,,,,
QQQ,2025-04-28,472.41,473.03,474.81,466.03,472.56,-0.03,33550778.0,15789253461.27,470.61,normal,test,,,,
QQQ,2025-04-29,475.53,470.17,476.42,469.59,472.41,0.66,30613122.0,14506479403.25,473.86,normal,test,,,,
QQQ,2025-04-30,475.47,467.13,477.2,462.43,475.53,-0.01,46810610.0,21992404442.76,469.82,normal,test,,,,
QQQ,2025-05-01,481.68,483.41,487.18,480.74,,,43316540.0,20945101720.62,483.54,,,,,475.47,1.31
QQQ,2025-05-02,488.83,486.54,490.91,484.83,,,39218083.0,19150622896.54,488.31,,,,,481.68,1.48
QQQ,2025-05-05,485.93,484.6,489.03,484.1,,,28309489.0,13782456884.67,486.85,,,,,488.83,-0.59
