ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
IVV,20220425,430.42,425.47,430.53,420.64,427.78,0.62,7913070,3364953886.8,425.24
IVV,20220422,427.78,438.8,439.09,427.3,440.09,-2.8,7928902,3424284877.99,431.87
IVV,20220421,440.09,450.56,451.97,439.02,446.56,-1.45,5260070,2338528758.69,444.58
IVV,20220420,446.56,448.88,449.5,445.41,446.96,-0.09,4293899,1922495805.74,447.73
IVV,20220419,446.96,439.75,447.73,439.58,439.86,1.61,5184906,2306835090.42,444.91
IVV,20220418,439.86,438.71,441.64,437.53,439.7,0.04,4631473,2036505965.44,439.71
IVV,20220414,439.7,445.44,446.65,439.57,445.2,-1.24,4410031,1950392217.14,442.26
IVV,20220413,445.2,440.05,445.98,439.74,440.05,1.17,7292473,3231868849.77,443.18
IVV,20220412,440.05,445.05,447.65,438.56,441.74,-0.38,5272473,2334984739.22,442.86
IVV,20220411,441.74,446.02,446.89,441.3,449.51,-1.73,4955008,2198189653.99,443.63
IVV,20220408,449.51,449.97,452.56,447.91,450.71,-0.27,4962820,2234474568.23,450.24
IVV,20220407,450.71,447.54,452.62,445.45,448.49,0.49,5313246,2384725180.76,448.83
IVV,20220406,448.49,448.79,450.88,445.42,452.89,-0.97,6035484,2704222506.72,448.05
IVV,20220405,452.89,457.24,459.79,451.82,458.8,-1.29,4425567,2013151129.27,454.89
IVV,20220404,458.8,455.18,458.91,454.24,454.79,0.88,4052062,1853420695.64,457.4
IVV,20220401,454.79,455.26,455.42,451.08,453.69,0.24,5257399,2384745198.44,453.6
IVV,20220331,453.69,459.91,460.72,453.47,460.79,-1.54,6553422,2997389015.96,457.38
IVV,20220330,460.79,462.51,463.17,458.44,463.67,-0.62,5738719,2646604465.1,461.18
IVV,20220329,463.67,462.01,464.05,458.05,457.83,1.28,5716766,2639374780.73,461.69
IVV,20220328,457.83,453.95,457.86,452.0,454.64,0.7,4230258,1924077519.53,454.84
IVV,20220325,454.64,453.1,454.95,450.36,452.36,0.5,6909809,3130310487.08,453.02
IVV,20220324,452.36,447.79,452.39,446.65,447.39,1.11,3491547,1570263627.63,449.73
IVV,20220323,447.39,450.36,451.87,447.12,453.07,-1.25,5558012,2497863689.5,449.42
IVV,20220322,453.07,449.22,453.96,449.22,447.61,1.22,5356410,2421734197.15,452.12
IVV,20220321,447.61,447.72,449.83,444.02,447.7,-0.02,5679113,2538993363.06,447.08
IVV,20220318,447.7,441.36,448.24,440.56,442.96,1.07,5275996,2346944937.14,444.83
IVV,20220317,442.96,435.44,443.08,435.14,437.52,1.24,6514539,2861463569.32,439.24
IVV,20220316,437.52,431.93,437.59,426.67,428.04,2.21,7961703,3449234896.56,433.23
IVV,20220315,428.04,421.54,428.68,420.24,418.82,2.2,7882559,3348773237.11,424.83
IVV,20220314,418.82,422.9,426.36,417.6,422.01,-0.76,8925109,3760443039.55,421.33
IVV,20220311,422.01,430.05,430.63,421.36,427.34,-1.25,11299747,4816856490.15,426.28
IVV,20220310,427.34,424.37,428.26,422.26,429.31,-0.46,8046606,3421988180.23,425.27
IVV,20220309,429.31,427.04,431.37,424.66,418.06,2.69,7702996,3300677400.07,428.49
IVV,20220308,418.06,421.43,429.0,416.91,421.2,-0.75,14798489,6243567896.38,421.91
IVV,20220307,421.2,433.44,433.69,421.19,433.95,-2.94,8790070,3740625451.89,425.55
IVV,20220304,433.95,433.75,435.26,429.74,437.69,-0.85,8081129,3494784522.86,432.46
IVV,20220303,437.69,442.44,443.03,435.76,439.8,-0.48,9926992,4357324286.04,438.94
IVV,20220302,439.8,434.31,441.47,433.47,431.92,1.82,8947176,3923087676.09,438.47
IVV,20220301,431.92,437.0,439.09,429.09,438.72,-1.55,14288676,6189211881.44,433.16
IVV,20220228,438.72,433.93,440.12,432.6,439.61,-0.2,11173981,4875694090.21,436.34
IVV,20220225,439.61,431.44,439.77,429.75,430.14,2.2,9651438,4213799975.64,436.6
IVV,20220224,430.14,412.8,430.61,412.4,423.48,1.57,19259911,8100043506.72,420.56
IVV,20220223,423.48,434.48,435.15,423.17,431.34,-1.82,11345145,4858937841.35,428.28
IVV,20220222,431.34,433.75,437.4,427.71,436.07,-1.08,9938953,4297655754.87,432.41
IVV,20220218,436.07,439.34,440.59,433.72,439.1,-0.69,8059102,3521979085.12,437.02
IVV,20220217,439.1,445.18,445.72,438.35,448.51,-2.1,6435609,2842638034.75,441.7
IVV,20220216,448.51,445.76,450.01,443.89,448.0,0.11,6315625,2821392924.31,446.73
IVV,20220215,448.0,445.64,448.24,445.13,440.91,1.61,6723902,3004886589.17,446.9
IVV,20220214,440.91,441.88,443.53,437.26,442.35,-0.33,8248988,3636075792.48,440.79
IVV,20220211,442.35,451.34,453.57,440.88,451.38,-2.0,9437106,4217713705.08,446.93
IVV,20220210,451.38,453.39,459.72,449.2,459.5,-1.77,7475988,3398807602.08,454.63
IVV,20220209,459.5,457.26,459.81,457.03,452.82,1.48,7144621,3269454302.58,457.61
IVV,20220208,452.82,448.71,453.88,447.18,449.25,0.79,4955481,2233554862.46,450.72
IVV,20220207,449.25,451.51,452.97,447.82,450.85,-0.35,6353160,2864173966.78,450.83
IVV,20220204,450.85,448.24,454.77,445.8,448.6,0.5,7109012,3203298982.53,450.6
IVV,20220203,448.6,452.92,454.95,447.68,459.26,-2.32,7835238,3538162811.39,451.57
IVV,20220202,459.26,457.57,460.14,455.04,454.89,0.96,8744102,4003336439.82,457.83
IVV,20220201,454.89,452.69,455.59,448.89,451.77,0.69,8777836,3969675649.22,452.24
IVV,20220131,451.77,443.11,452.24,441.77,443.75,1.81,8537703,3826685654.55,448.21
IVV,20220128,443.75,434.64,443.88,429.68,433.16,2.44,13069645,5703662085.73,436.41
IVV,20220127,433.16,440.19,443.5,431.33,435.43,-0.52,17535977,7650827871.18,436.29
IVV,20220126,435.43,442.71,446.07,430.76,436.44,-0.23,14881711,6534604391.68,439.1
