ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
QQQ,20230508,323.69,322.42,324.04,321.31,322.89,0.25,36465797,11769425322.95,322.75
QQQ,20230505,322.89,318.47,323.76,316.21,316.17,2.13,51806098,16651335215.88,321.42
QQQ,20230504,316.17,317.06,318.23,315.12,317.29,-0.35,50224520,15901002170.52,316.6
QQQ,20230503,317.29,319.75,322.47,317.18,319.38,-0.65,59882071,19146766437.67,319.74
QQQ,20230502,319.38,322.12,322.45,317.61,322.19,-0.87,56519407,18064229277.42,319.61
QQQ,20230501,322.19,322.09,323.63,321.09,322.56,-0.11,41013387,13220219073.8,322.34
QQQ,20230428,322.56,320.11,322.65,318.96,320.35,0.69,59712637,19165059854.31,320.95
QQQ,20230427,320.35,315.7,320.86,315.05,311.87,2.72,65430391,20802263927.21,317.93
QQQ,20230426,311.87,313.44,314.94,311.34,309.99,0.61,55400497,17328318141.01,312.78
QQQ,20230425,309.99,314.29,314.97,309.89,315.95,-1.89,57121645,17837991284.27,312.28
QQQ,20230424,315.95,316.38,317.74,313.74,316.61,-0.21,44043063,13900414377.07,315.61
QQQ,20230421,316.61,315.91,317.4,314.1,316.28,0.1,59002286,18647949211.02,316.05
QQQ,20230420,316.28,315.69,319.27,314.97,318.71,-0.76,62462141,19810563846.4,317.16
QQQ,20230419,318.71,316.41,319.79,316.28,318.86,-0.05,38960129,12398176659.32,318.23
QQQ,20230418,318.86,320.99,321.42,317.64,318.84,0.01,46746942,14912742434.89,319.01
QQQ,20230417,318.84,318.15,319.2,316.04,318.57,0.08,43007024,13660736050.9,317.64
QQQ,20230414,318.57,317.59,320.36,315.61,319.17,-0.19,56278286,17896069484.16,317.99
QQQ,20230413,319.17,314.83,319.65,313.63,313.04,1.96,54613793,17344346139.63,317.58
QQQ,20230412,313.04,317.82,318.42,312.56,315.83,-0.88,62813305,19797386290.35,315.18
QQQ,20230411,315.83,317.83,317.89,315.31,317.87,-0.64,40113594,12688010410.52,316.3
QQQ,20230410,317.87,315.07,317.92,313.25,318.05,-0.06,45134735,14251932135.44,315.76
QQQ,20230406,318.05,314.24,318.55,312.82,315.92,0.67,46916497,14841236714.67,316.33
QQQ,20230405,315.92,318.1,319.06,314.07,319.07,-0.99,62795708,19833709137.35,315.84
QQQ,20230404,319.07,320.6,321.63,317.83,320.15,-0.34,45875383,14658305145.35,319.52
QQQ,20230403,320.15,318.77,320.42,317.42,320.93,-0.24,47126840,15030539624.65,318.94
QQQ,20230331,320.93,315.91,321.17,315.6,315.68,1.66,62138098,19808036149.85,318.77
QQQ,20230330,315.68,315.24,316.32,312.81,312.72,0.95,58354809,18385483786.98,315.06
QQQ,20230329,312.72,310.88,313.35,310.05,307.12,1.82,53274266,16598510693.22,311.57
QQQ,20230328,307.12,308.17,308.2,304.77,308.76,-0.53,48585918,14876910919.76,306.2
QQQ,20230327,308.76,311.6,312.7,307.89,310.89,-0.69,50287407,15584529067.7,309.91
QQQ,20230324,310.89,309.32,310.99,306.95,309.75,0.37,57245805,17686130954.36,308.95
QQQ,20230323,309.75,309.92,314.15,307.01,306.12,1.19,74576000,23153718109.44,310.47
QQQ,20230322,306.12,310.27,315.25,305.95,310.34,-1.36,75791938,23584597234.8,311.18
QQQ,20230321,310.34,307.94,310.8,306.4,305.97,1.43,49757047,15345530064.49,308.41
QQQ,20230320,305.97,304.26,306.3,302.01,305.36,0.2,56359493,17160089883.28,304.48
QQQ,20230317,305.36,306.72,309.15,303.37,306.81,-0.47,89923750,27478073125.74,305.57
